28.203689 5.124797 27.603642
27.118065 5.409262 27.181031
28.770454 5.472604 28.601593
28.812441 6.317066 26.842383
28.245676 5.969258 25.844431
29.898065 6.032600 27.264994
29.421193 7.509335 26.081124
28.335569 7.793800 25.658512
29.987958 7.857142 27.079075
30.029945 8.701604 25.319864
29.463180 8.353796 24.321913
31.115569 8.417138 25.742476
27.712586 1.855076 28.320684
27.166216 1.377618 27.135984
26.998728 0.225345 27.382184
27.852562 1.897618 26.314444
25.789671 1.911797 26.871830
24.868608 1.426638 27.964837
23.695544 1.903401 27.773475
24.888401 0.146619 27.998889
25.211498 1.961513 29.076743
25.817313 3.284720 26.778459
24.492654 3.755671 26.456770
23.702535 3.362125 27.393378
24.556370 5.034399 26.325638
24.050054 3.151758 25.157003
23.986338 1.873030 25.288135
24.840173 3.545304 24.220394
22.394231 3.740447 24.754892
21.504791 3.317225 25.808353
22.453496 5.175306 24.621975
22.079315 3.076213 23.462754
21.213504 3.369104 23.229117
16.314543 41.744194 12.191809
15.523348 42.307110 12.895540
17.099746 40.872180 12.439090
17.378219 42.801310 12.542095
16.593016 43.673324 12.294814
18.169413 42.238394 11.838365
18.441894 43.858426 12.892381
17.650700 44.421342 13.596111
19.227097 42.986412 13.139662
19.505570 44.915542 13.242667
18.720367 45.787556 12.995386
20.296764 44.352626 12.538936
20.569245 45.972658 13.592952
19.778051 46.535574 14.296683
21.354448 45.100644 13.840233
21.632921 47.029774 13.943238
20.847718 47.901788 13.695957
22.424116 46.466858 13.239508
22.696597 48.086890 14.293524
21.905402 48.649806 14.997255
23.481799 47.214876 14.540805
23.760272 49.144006 14.643810
22.975069 50.016020 14.396529
24.551467 48.581090 13.940079
18.450283 44.291163 11.560965
17.586735 45.297402 11.146514
16.843777 44.710597 10.425353
18.335685 46.193305 10.916663
16.713601 45.809083 12.253681
15.824714 44.683163 12.723343
15.096802 45.094110 13.693533
15.138809 44.244003 11.735076
16.543038 43.777660 13.274771
17.482390 46.330617 13.269243
16.609855 46.873208 14.281309
15.859706 45.915485 14.701362
17.351615 47.398193 15.192672
15.747506 47.941266 13.676655
15.005746 47.416281 12.765292
16.497654 48.898989 13.256602
14.656837 48.619505 14.941737
13.823205 47.548500 15.429596
15.480881 49.195954 15.975496
13.867399 49.652651 14.221044
13.285908 50.024682 14.864055
34.466691 20.375663 15.412281
33.949948 21.192396 16.122228
35.621626 20.092377 15.257444
34.572170 21.421070 14.286404
33.417235 21.704356 14.441241
35.088913 20.604337 13.576458
34.677649 22.466476 13.160527
34.160906 23.283209 13.870473
35.832584 22.183190 13.005690
34.783128 23.511882 12.034650
33.628193 23.795168 12.189487
35.299871 22.695149 11.324703
34.888607 24.557289 10.908772
34.371863 25.374022 11.618719
36.043541 24.274003 10.753935
34.994086 25.602695 9.782895
33.839151 25.885981 9.937732
35.510829 24.785962 9.072949
35.099564 26.648102 8.657018
34.582821 27.464835 9.366964
36.254499 26.364816 8.502181
35.205043 27.693508 7.531141
34.050109 27.976794 7.685978
35.721787 26.876775 6.821194
33.784181 21.719650 12.383374
32.417257 21.951752 12.470826
32.024189 20.951887 12.982847
32.172133 22.418171 11.403695
32.071439 23.037370 13.446451
32.494322 22.595218 14.826333
32.238050 23.526571 15.667110
31.915276 21.489625 15.113335
33.771700 22.517380 14.873730
32.658705 24.224423 13.071719
32.249068 25.256695 13.991834
32.621830 24.896966 15.169986
32.769774 26.363250 13.590834
30.754506 25.382108 13.968263
30.233800 24.275553 14.369263
30.381744 25.741838 12.790111
30.242460 26.672449 15.118407
30.670822 26.284604 16.439801
30.835205 27.913809 14.685187
28.760761 26.694057 14.999656
28.466397 27.364458 15.594563
36.800427 15.023500 42.648604
35.713474 15.483056 42.435437
37.461435 14.250766 42.012954
36.154986 13.848258 43.406108
35.493978 14.620992 44.041758
37.241939 13.388701 43.619274
35.509545 12.673016 44.163611
34.422591 13.132572 43.950444
36.170553 11.900282 43.527961
34.864103 11.497774 44.921115
34.203096 12.270508 45.556765
35.951057 11.038217 45.134282
34.218662 10.322532 45.678619
33.131709 10.782088 45.465452
34.879670 9.549798 45.042968
33.573221 9.147290 46.436122
32.912213 9.920024 47.071773
34.660174 8.687733 46.649289
32.927780 7.972048 47.193626
31.840826 8.431604 46.980459
33.588787 7.199314 46.557976
32.282338 6.796806 47.951130
31.621330 7.569540 48.586780
33.369292 6.337250 48.164296
36.105869 13.111464 45.351955
35.441850 14.009013 46.178687
36.107470 14.989797 46.071859
35.202176 13.341406 47.134331
34.096319 14.405478 45.647311
34.292033 15.131761 44.338644
33.149459 15.446490 43.853390
35.051907 16.145447 44.525812
34.753093 14.315948 43.465791
33.286150 13.300215 45.519169
31.983213 13.727998 45.072675
32.137698 14.332970 43.947267
31.232404 12.684578 45.009740
31.404384 14.688183 46.069170
32.155193 15.731602 46.132106
31.249899 14.083211 47.194579
29.775712 15.222911 45.511053
29.937897 15.888143 44.241737
28.932015 14.056597 45.422262
29.319659 16.157887 46.573050
28.465233 16.453515 46.303681
43.154688 16.160747 27.905235
43.136482 15.548346 26.874346
42.269336 16.691643 28.515482
43.399930 17.465947 27.125550
44.285281 16.935050 26.515303
43.418136 18.078347 28.156440
43.645172 18.771147 26.345864
43.626965 18.158746 25.314974
42.759820 19.302043 26.956111
43.890413 20.076346 25.566178
44.775765 19.545450 24.955931
